"APE code","Barcode","Name","Product Type","Can be Sold","Can be Purchased","COST excl GST","AP Discount %","MARK UP%","Description","Invoicing Policy","Control Purchase Bills","Vendors/ID","Vendors/Price x 1 CTN","Routes/ID","Internal Category/ID","Purchase Unit of Measure/ID","Unit of Measure/ID","Attributes/Attribute/ID","Attributes/Value","SALE TOTAL P/S ex GST/DEL/Other","Length","Width (or OD)","Thickness (or ID)","Wall Thickness","Form","Color Code","Warranty","Customer Lead Time","Manufacturing Lead Time","Income Account","Expense Account","Price Difference Account","Vendors/Price 1 - 4 CTN","Vendors/Price 5+ CTN"
1800875,23910,"Klick Rods 100Mm Long CTN Qty 100","Rod",1,1,1.75,,,,,,18,1.75,,,"Rod","Carton",,,3.15,,,,,,,,,,,,,1.45,1.24
1800876,23920,"Klick Rods 200Mm Long CTN Qty 100","Rod",1,1,1.75,,,,,,18,1.75,,,"Rod","Carton",,,3.15,,,,,,,,,,,,,1.55,1.35
1800877,23940,"Klick Connector CTN Qty 200","Accessories",1,1,0.8,,,,,,18,0.8,,,"Accessories","Carton",,,1.44,,,,,,,,,,,,,0.65,0.55
1800878,23950,"Klick Tray Clip CTN Qty 200","Clip",1,1,0.85,,,,,,18,0.85,,,"Clip","Carton",,,1.53,,,,,,,,,,,,,0.7,0.6
1800879,23960,"Klick Universal Clip CTN Qty 200","Clip",1,1,0.85,,,,,,18,0.85,,,"Clip","Carton",,,1.53,,,,,,,,,,,,,0.68,0.58
1800880,24105,"Folded Number Strips 2 Sm + 4 Lge CTN Qty 200","Strip",1,1,0.85,,,,,,18,0.85,,,"Strip","Carton",,,1.53,,,,,,,,,,,,,0.68,0.58
1800881,24126,"Folded Number Strips 2 Sm + 3 Lge CTN Qty 100","Strip",1,1,4.1,,,,,,18,4.1,,,"Strip","Carton",,,7.38,,,,,,,,,,,,,3.35,2.9
1800882,24127,"Plain White Pvc Insert CTN Qty 100","Accessories",1,1,6.8,,,,,,18,6.8,,,"Accessories","Carton",,,12.24,,,,,,,,,,,,,5.6,4.85
1800883,24140,"Plain White Pvc Insert CTN Qty 200","Accessories",1,1,0.66,,,,,,18,0.66,,,"Accessories","Carton",,,1.19,,,,,,,,,,,,,0.55,0.45
1800884,24145,"Clear Pvc Sheet CTN Qty 200","Sheet",1,1,0.66,,,,,,18,0.66,,,"Sheet","Carton",,,1.19,,,,,,,,,,,,,0.55,0.45
1800885,24280,"Chalk Board Marker-15mm CTN Qty 12","Board",1,1,17.75,,,,,,18,17.75,,,"Board","Carton",,,31.95,,,,,,,,,,,,,15.43,14.03
1800886,24281,"Chalk Board Marker-5mm CTN Qty 12","Board",1,1,10.85,,,,,,18,10.85,,,"Board","Carton",,,19.53,,,,,,,,,,,,,9.44,8.58
1800887,25180,"Wall Fastener CTN Qty 100","Fastener",1,1,1.8,,,,,,18,1.8,,,"Fastener","Carton",,,3.24,,,,,,,,,,,,,1.05,0.9
1800888,25181,"Poster Rail Ceiling Fastener CTN Qty 20","Fastener",1,1,1.1,,,,,,18,1.1,,,"Fastener","Carton",,,1.98,,,,,,,,,,,,,0.96,0.87
1800889,25521,"Tube Clip(Pair) - Wood Frame CTN Qty 20","Tube",1,1,4.28,,,,,,18,4.28,,,"Tube","Carton",,,7.7,,,,,,,,,,,,,3.72,3.38
1800890,25610,"Poster Rail Connector CTN Qty 20","Accessories",1,1,3.76,,,,,,18,3.76,,,"Accessories","Carton",,,6.77,,,,,,,,,,,,,3.27,2.97
1800891,25620,"Poster Rail Corner Connector CTN Qty 20","Accessories",1,1,3.76,,,,,,18,3.76,,,"Accessories","Carton",,,6.77,,,,,,,,,,,,,3.27,2.97
1800892,25650,"Poster Rail Moulded Corner CTN Qty 20","Accessories",1,1,6.06,,,,,,18,6.06,,,"Accessories","Carton",,,10.91,,,,,,,,,,,,,5.27,4.79
1800893,25670,"Poster Rail End Cap CTN Qty 20","Accessories",1,1,1.25,,,,,,18,1.25,,,"Accessories","Carton",,,2.25,,,,,,,,,,,,,1.09,0.99
1800894,25730,"Poster Rail Hanging Ring CTN Qty 20","Accessories",1,1,0.63,,,,,,18,0.63,,,"Accessories","Carton",,,1.13,,,,,,,,,,,,,0.55,0.5
1800895,25740,"Poster Rail Frame Clip CTN Qty 20","Frame",1,1,0.63,,,,,,18,0.63,,,"Frame","Carton",,,1.13,,,,,,,,,,,,,0.55,0.5
1800896,25760,"Poster Rail Hanging Hook - Pair CTN Qty 20","Hook",1,1,1.1,,,,,,18,1.1,,,"Hook","Carton",,,1.98,,,,,,,,,,,,,0.96,0.87
1800897,25770,"Poster Rail Long Hang Hook - Pair CTN Qty 20","Hook",1,1,4.59,,,,,,18,4.59,,,"Hook","Carton",,,8.26,,,,,,,,,,,,,3.99,3.63
1800898,25880,"Wooden Base-Large CTN Qty 10","Base",1,1,15.03,,,,,,18,15.03,,,"Base","Carton",,,27.05,,,,,,,,,,,,,13.07,11.88
1800899,25882,"Wooden Base-Small CTN Qty 10","Base",1,1,11.79,,,,,,18,11.79,,,"Base","Carton",,,21.22,,,,,,,,,,,,,10.25,9.32
1800900,26670,"Magnetic Banner Hanger 250Mm l CTN Qty 20","Accessories",1,1,13.6,,,,,,18,13.6,,,"Accessories","Carton",,,24.48,,,,,,,,,,,,,11.4,9.9
1800901,26671,"Magnetic Banner Hanger 400Mm l CTN Qty 20","Accessories",1,1,16.4,,,,,,18,16.4,,,"Accessories","Carton",,,29.52,,,,,,,,,,,,,13.7,11.9
1800902,26672,"Curved Banner Hanger CTN Qty 20","Accessories",1,1,19.2,,,,,,18,19.2,,,"Accessories","Carton",,,34.56,,,,,,,,,,,,,16,13.9
1800903,26680,"Banner Hanger CTN Qty 20","Accessories",1,1,25.2,,,,,,18,25.2,,,"Accessories","Carton",,,45.36,,,,,,,,,,,,,21.05,18.3
1800904,28003,"Klick Gripper CTN Qty 100","Accessories",1,1,0.83,,,,,,18,0.83,,,"Accessories","Carton",,,1.49,,,,,,,,,,,,,0.73,0.66
1800905,28011,"Flex. Data Strip Clip CTN Qty 100","Strip",1,1,1.47,,,,,,18,1.47,,,"Strip","Carton",,,2.65,,,,,,,,,,,,,1.28,1.16
1800906,28012,"Hinged Data Strip Clip - 25mm CTN Qty 100","Strip",1,1,0.83,,,,,,18,0.83,,,"Strip","Carton",,,1.49,,,,,,,,,,,,,0.73,0.66
1800907,28013,"Hinged Data Strip Clip - 75mm CTN Qty 100","Strip",1,1,1.25,,,,,,18,1.25,,,"Strip","Carton",,,2.25,,,,,,,,,,,,,1.09,0.99
1800908,28400,"Cardholder w/Clamp CTN Qty 100","Clamp",1,1,3.01,,,,,,18,3.01,,,"Clamp","Carton",,,5.42,,,,,,,,,,,,,2.62,2.38
1800909,28402,"Cardholder w/Clamp-50mm CTN Qty 100","Clamp",1,1,3.34,,,,,,18,3.34,,,"Clamp","Carton",,,6.01,,,,,,,,,,,,,2.9,2.64
1800910,28404,"Cardholder w/Clamp-100mm CTN Qty 100","Clamp",1,1,3.55,,,,,,18,3.55,,,"Clamp","Carton",,,6.39,,,,,,,,,,,,,3.09,2.81
1800911,28405,"50mm Round Base CTN Qty 100","Base",1,1,1.05,,,,,,18,1.05,,,"Base","Carton",,,1.89,,,,,,,,,,,,,0.91,0.83
1800912,28406,"80mm Round Base CTN Qty 100","Base",1,1,2.19,,,,,,18,2.19,,,"Base","Carton",,,3.94,,,,,,,,,,,,,1.9,1.73
1800913,28407,"74 x 40mm Flat Base CTN Qty 100","Base",1,1,1.05,,,,,,18,1.05,,,"Base","Carton",,,1.89,,,,,,,,,,,,,0.91,0.83
1800914,28408,"Small Magnet Base CTN Qty 50","Base",1,1,3.97,,,,,,18,3.97,,,"Base","Carton",,,7.15,,,,,,,,,,,,,3.45,3.14
1800915,28409,"Large Magnet Base CTN Qty 20","Base",1,1,7.64,,,,,,18,7.64,,,"Base","Carton",,,13.75,,,,,,,,,,,,,6.64,6.04
1800916,28410,"Self Adh. Connector + Adaptor CTN Qty 100","Accessories",1,1,0.87,,,,,,18,0.87,,,"Accessories","Carton",,,1.57,,,,,,,,,,,,,0.76,0.69
1800917,28411,"50mm Suction Base CTN Qty 100","Base",1,1,0.57,,,,,,18,0.57,,,"Base","Carton",,,1.03,,,,,,,,,,,,,0.5,0.45
1800918,28415,"Ice Stick Base CTN Qty 25","Base",1,1,4.17,,,,,,18,4.17,,,"Base","Carton",,,7.51,,,,,,,,,,,,,3.63,3.3
1800919,28416,"Deli Pin Base CTN Qty 100","Base",1,1,0.63,,,,,,18,0.63,,,"Base","Carton",,,1.13,,,,,,,,,,,,,0.55,0.5
1800920,28417,"Bottle Top Base CTN Qty 25","Base",1,1,5.64,,,,,,18,5.64,,,"Base","Carton",,,10.15,,,,,,,,,,,,,4.91,4.46
1800921,28420,"White Pp Connector CTN Qty 200","Accessories",1,1,0.15,,,,,,18,0.15,,,"Accessories","Carton",,,0.27,,,,,,,,,,,,,0.13,0.12
1800922,28422,"Small Gripper CTN Qty 100","Accessories",1,1,1.15,,,,,,18,1.15,,,"Accessories","Carton",,,2.07,,,,,,,,,,,,,1,0.91
1800923,28424,"Large Gripper CTN Qty 100","Pocket",1,1,3.24,,,,,,18,3.24,,,"Pocket","Carton",,,5.83,,,,,,,,,,,,,2.82,2.56
1800924,28425,"50mm Stem CTN Qty 100","Stem",1,1,0.32,,,,,,18,0.32,,,"Stem","Carton",,,0.58,,,,,,,,,,,,,0.28,0.25
1800925,28426,"100mm Stem CTN Qty 100","Stem",1,1,0.54,,,,,,18,0.54,,,"Stem","Carton",,,0.97,,,,,,,,,,,,,0.47,0.43
1800926,28430,"Cardholder w/Rnd Base CTN Qty 100","Base",1,1,5.43,,,,,,18,5.43,,,"Base","Carton",,,9.77,,,,,,,,,,,,,4.72,4.29
1800927,28432,"Cardholder w/Rnd Base+50mm Stem CTN Qty 100","Base",1,1,6.06,,,,,,18,6.06,,,"Base","Carton",,,10.91,,,,,,,,,,,,,5.27,4.79
1800928,28434,"Cardhldr w/Rnd Base+100mm Stem CTN Qty 100","Base",1,1,6.26,,,,,,18,6.26,,,"Base","Carton",,,11.27,,,,,,,,,,,,,5.45,4.95
1800929,28437,"27mm Sign Holder CTN Qty 100","Holder",1,1,0.63,,,,,,18,0.63,,,"Holder","Carton",,,1.13,,,,,,,,,,,,,0.55,0.5
1800930,28438,"50mm Sign Holder CTN Qty 100","Holder",1,1,1.15,,,,,,18,1.15,,,"Holder","Carton",,,2.07,,,,,,,,,,,,,1,0.91
1800931,28439,"80mm Clamp CTN Qty 100","Clamp",1,1,3.02,,,,,,18,3.02,,,"Clamp","Carton",,,5.44,,,,,,,,,,,,,2.63,2.39
1800932,28460,"Cardholder w/Magnet CTN Qty 100","Holder",1,1,4.59,,,,,,18,4.59,,,"Holder","Carton",,,8.26,,,,,,,,,,,,,3.99,3.63
1800933,28462,"Cardholder w/Magnet-50mm CTN Qty 100","Holder",1,1,5.95,,,,,,18,5.95,,,"Holder","Carton",,,10.71,,,,,,,,,,,,,5.17,4.7
1800934,29210,"a1 Poster Protector CTN Qty 50","Pocket",1,1,19.62,,,,,,18,19.62,,,"Pocket","Carton",,,35.32,,,,,,,,,,,,,17.06,15.51
1800935,29220,"a2 Poster Protector CTN Qty 50","Pocket",1,1,12.11,,,,,,18,12.11,,,"Pocket","Carton",,,21.8,,,,,,,,,,,,,10.53,9.57
1800936,29230,"A3 Poster Protector CTN Qty 100","Pocket",1,1,4.59,,,,,,18,4.59,,,"Pocket","Carton",,,8.26,,,,,,,,,,,,,3.99,3.63
1800937,29240,"a4 Poster Protector CTN Qty 200","Pocket",1,1,3.01,,,,,,18,3.01,,,"Pocket","Carton",,,5.42,,,,,,,,,,,,,2.62,2.38
1800938,29250,"a5 Poster Protector CTN Qty 200","Pocket",1,1,2.4,,,,,,18,2.4,,,"Pocket","Carton",,,4.32,,,,,,,,,,,,,2.09,1.9
1800939,29260,"a6 Poster Protector CTN Qty 300","Pocket",1,1,1.88,,,,,,18,1.88,,,"Pocket","Carton",,,3.38,,,,,,,,,,,,,1.64,1.49
1800940,29301,"Lightweight Info Holders a1 Port CTN Qty 30","Holder",1,1,23.6,,,,,,18,23.6,,,"Holder","Carton",,,42.48,,,,,,,,,,,,,20.5,18.6
1800941,29302,"Lightweight Info Holders a2 Port CTN Qty 30","Holder",1,1,14.6,,,,,,18,14.6,,,"Holder","Carton",,,26.28,,,,,,,,,,,,,12.7,11.5
1800942,29303,"Lightweight Info Holders a3 Port CTN Qty 50","Holder",1,1,5.6,,,,,,18,5.6,,,"Holder","Carton",,,10.08,,,,,,,,,,,,,4.9,4.5
1800943,29304,"Lightweight Info Holders a4 Port CTN Qty 50","Holder",1,1,3.7,,,,,,18,3.7,,,"Holder","Carton",,,6.66,,,,,,,,,,,,,3.2,2.9
1800944,29320,"a2 Plastic Pocket w/ Holes CTN Qty 50","Pocket",1,1,16.08,,,,,,18,16.08,,,"Pocket","Carton",,,28.94,,,,,,,,,,,,,13.98,12.71
1800945,29330,"a3 Plastic Pocket w/ Holes CTN Qty 100","Pocket",1,1,10.02,,,,,,18,10.02,,,"Pocket","Carton",,,18.04,,,,,,,,,,,,,8.71,7.92
1800946,29340,"a4 Plastic Pocket w/ Holes CTN Qty 200","Pocket",1,1,5.64,,,,,,18,5.64,,,"Pocket","Carton",,,10.15,,,,,,,,,,,,,4.91,4.46
1800947,29350,"a5 Plastic Pocket w/ Holes CTN Qty 200","Pocket",1,1,3.97,,,,,,18,3.97,,,"Pocket","Carton",,,7.15,,,,,,,,,,,,,3.45,3.14
1800948,29610,"Chalk Board Insert a1 CTN Qty 10","Board",1,1,36.1,,,,,,18,36.1,,,"Board","Carton",,,64.98,,,,,,,,,,,,,30.15,26.2
1800949,29620,"a2 Chalk Board CTN Qty 20","Board",1,1,19.84,,,,,,18,19.84,,,"Board","Carton",,,35.71,,,,,,,,,,,,,17.25,15.68
1800950,29630,"a3 Chalk Board CTN Qty 20","Board",1,1,9.6,,,,,,18,9.6,,,"Board","Carton",,,17.28,,,,,,,,,,,,,8.35,7.59
1800951,29640,"a4 Chalk Board CTN Qty 20","Board",1,1,5.43,,,,,,18,5.43,,,"Board","Carton",,,9.77,,,,,,,,,,,,,4.72,4.29
1800952,29650,"a5 Chalk Board CTN Qty 20","Board",1,1,3.02,,,,,,18,3.02,,,"Board","Carton",,,5.44,,,,,,,,,,,,,2.63,2.39
1800953,29660,"a6 Chalkboard CTN Qty 20","Chalkboard",1,1,1.99,,,,,,18,1.99,,,"Chalkboard","Carton",,,3.58,,,,,,,,,,,,,1.73,1.57
1800954,29670,"Chalk Board Insert a7 CTN Qty 100","Board",1,1,1.75,,,,,,18,1.75,,,"Board","Carton",,,3.15,,,,,,,,,,,,,1.45,1.25
1800955,29680,"Chalk Board Insert a8 CTN Qty 100","Board",1,1,1.55,,,,,,18,1.55,,,"Board","Carton",,,2.79,,,,,,,,,,,,,1.3,1.1
1800956,29683,"Chalk Board Insert 210 X 59 CTN Qty 100","Board",1,1,2.3,,,,,,18,2.3,,,"Board","Carton",,,4.14,,,,,,,,,,,,,1.9,1.65
1800957,29684,"210 x 74 Chalkboard CTN Qty 20","Chalkboard",1,1,2.72,,,,,,18,2.72,,,"Chalkboard","Carton",,,4.9,,,,,,,,,,,,,2.37,2.15
1800958,29688,"210 x 99 Chalkboard CTN Qty 20","Accessories",1,1,3.02,,,,,,18,3.02,,,"Accessories","Carton",,,5.44,,,,,,,,,,,,,2.63,2.39
1800959,29691,"Chalk Board Insert 148 X70 CTN Qty 100","Board",1,1,2.05,,,,,,18,2.05,,,"Board","Carton",,,3.69,,,,,,,,,,,,,1.7,1.45
1800960,33383,"Showcard Stand a3 CTN Qty 10","Stand",1,1,75,,,,,,18,75,,,"Stand","Carton",,,135,,,,,,,,,,,,,65,57.5
1800961,33384,"a4 Wooden Showcard Stand CTN Qty 5","Stand",1,1,73.79,,,,,,18,73.79,,,"Stand","Carton",,,132.82,,,,,,,,,,,,,64.16,58.33
1800962,33913,"Magnetic Show Stopper a5 Port CTN Qty 50","Accessories",1,1,7.8,,,,,,18,7.8,,,"Accessories","Carton",,,14.04,,,,,,,,,,,,,6.5,5.6
1800963,33914,"Magnetic Show Stopper a5 Land CTN Qty 50","Accessories",1,1,7.3,,,,,,18,7.3,,,"Accessories","Carton",,,13.14,,,,,,,,,,,,,6.1,5.3
1800964,33956,"a6 Swivel Frame + Magnet CTN Qty 50","Frame",1,1,9.29,,,,,,18,9.29,,,"Frame","Carton",,,16.72,,,,,,,,,,,,,8.07,7.34
1800965,33966,"Magnetic Show Stopper a6 Port CTN Qty 50","Accessories",1,1,6.4,,,,,,18,6.4,,,"Accessories","Carton",,,11.52,,,,,,,,,,,,,5.3,4.6
1800966,35434,"Dk Holder w/ Spring Clamp CTN Qty 20","Holder",1,1,22.34,,,,,,18,22.34,,,"Holder","Carton",,,40.21,,,,,,,,,,,,,19.43,17.66
1800967,35435,"Spring Clamp CTN Qty 10","Clamp",1,1,19.2,,,,,,18,19.2,,,"Clamp","Carton",,,34.56,,,,,,,,,,,,,16.6,14.4
1800968,35550,"'Wooden Box Clamp w/''t'' Pc CTN Qty 20'","Clamp",1,1,15.86,,,,,,18,15.86,,,"Clamp","Carton",,,28.55,,,,,,,,,,,,,13.79,12.54
1800969,38410,"Gallows Stand Single Side CTN Qty 10","Stand",1,1,71.4,,,,,,18,71.4,,,"Stand","Carton",,,128.52,,,,,,,,,,,,,62,56.6
1800970,38411,"Gallows Stand Double Side CTN Qty 10","Stand",1,1,78.8,,,,,,18,78.8,,,"Stand","Carton",,,141.84,,,,,,,,,,,,,68.2,62.4
1800971,38420,"Gallows Stand Single Side CTN Qty 10","Stand",1,1,83.8,,,,,,18,83.8,,,"Stand","Carton",,,150.84,,,,,,,,,,,,,72.4,65.6
1800972,38421,"Gallows Stand Double Side CTN Qty 10","Stand",1,1,89.9,,,,,,18,89.9,,,"Stand","Carton",,,161.82,,,,,,,,,,,,,78.1,70.2
1800973,38631,"Gallows Stand Double Side CTN Qty 10","Stand",1,1,26,,,,,,18,26,,,"Stand","Carton",,,46.8,,,,,,,,,,,,,22.5,19.95
1800974,38672,"Gallows Stand Double Side CTN Qty 10","Stand",1,1,54.3,,,,,,18,54.3,,,"Stand","Carton",,,97.74,,,,,,,,,,,,,46.1,41.8
1800975,38731,"Gallows Stand Single Side CTN Qty 10","Stand",1,1,22.4,,,,,,18,22.4,,,"Stand","Carton",,,40.32,,,,,,,,,,,,,19.1,16.8
1800976,38772,"Gallows Stand Single Side CTN Qty 10","Stand",1,1,46.3,,,,,,18,46.3,,,"Stand","Carton",,,83.34,,,,,,,,,,,,,40.3,35.9
1800977,"2417/6","Uno System - 4-6mm Panel Sleeve CTN Qty 100","Panel",1,1,0.65,,,,,,18,0.65,,,"Panel","Carton",,,1.17,,,,,,,,,,,,,0.56,0.51
1800978,"2417/12","Uno System - 10-12mm Panel Sleeve CTN Qty 100","Panel",1,1,0.65,,,,,,18,0.65,,,"Panel","Carton",,,1.17,,,,,,,,,,,,,0.56,0.51
1800979,"5050/5","25 Square t 1525 CTN Qty 10","Accessories",1,1,12.43,,,,,,18,12.43,,,"Accessories","Carton",,,22.37,,,,,,,,,,,,,9.56,8.32
1800980,"5050/6","25 Square t 1830 CTN Qty 10","Accessories",1,1,15,,,,,,18,15,,,"Accessories","Carton",,,27,,,,,,,,,,,,,11.54,10.03
1800981,"5050/8","25 Square t 2440 CTN Qty 10","Accessories",1,1,20.01,,,,,,18,20.01,,,"Accessories","Carton",,,36.02,,,,,,,,,,,,,15.39,13.38
1800982,"5054/4","Set Of 4 Castors-Dbl Wheel CTN Qty 25","Accessories",1,1,26.76,,,,,,18,26.76,,,"Accessories","Carton",,,48.17,,,,,,,,,,,,,20.59,17.9
1800983,"5054/6","Set Of 6 Castors-Dbl Wheel CTN Qty 25","Accessories",1,1,38.23,,,,,,18,38.23,,,"Accessories","Carton",,,68.81,,,,,,,,,,,,,29.41,25.58
1800984,"7011/4","Flexfold-1220mm CTN Qty 25","Accessories",1,1,27.9,,,,,,18,27.9,,,"Accessories","Carton",,,50.22,,,,,,,,,,,,,21.45,18.65
1800985,"7011/6","Flexfold-1830mm CTN Qty 25","Accessories",1,1,44,,,,,,18,44,,,"Accessories","Carton",,,79.2,,,,,,,,,,,,,33.9,29.45
1800986,"7251-03","Plasdrill x1/8 CTN Qty 10","Accessories",1,1,3.9,,,,,,18,3.9,,,"Accessories","Carton",,,7.02,,,,,,,,,,,,,3.55,3.3
1800987,"7251-04","Plasdrill x5/32 CTN Qty 10","Accessories",1,1,4.75,,,,,,18,4.75,,,"Accessories","Carton",,,8.55,,,,,,,,,,,,,4.3,4
1800988,"7251-05","Plasdrill x3/16 CTN Qty 10","Accessories",1,1,5.25,,,,,,18,5.25,,,"Accessories","Carton",,,9.45,,,,,,,,,,,,,4.75,4.4
1800989,"7251-06","Plasdrill x1/4 CTN Qty 5","Accessories",1,1,7.1,,,,,,18,7.1,,,"Accessories","Carton",,,12.78,,,,,,,,,,,,,6.51,6
1800990,"7251-07","Plasdrill x9/32 CTN Qty 4","Accessories",1,1,19,,,,,,18,19,,,"Accessories","Carton",,,34.2,,,,,,,,,,,,,17.36,16
1800991,"7251-08","Plasdrill x5/16 CTN Qty 4","Accessories",1,1,20.2,,,,,,18,20.2,,,"Accessories","Carton",,,36.36,,,,,,,,,,,,,18.3,16.9
1800992,"7251-10","Plasdrill x3/8 CTN Qty 3","Accessories",1,1,26.2,,,,,,18,26.2,,,"Accessories","Carton",,,47.16,,,,,,,,,,,,,23.84,21.95
1800993,"7251-11","Plasdrill x7/16 CTN Qty 1","Accessories",1,1,0,,,,,,18,0,,,"Accessories","Carton",,,0,,,,,,,,,,,,,27.2,25.2
1800994,"7251-12","Plas Drill 1/2 CTN Qty 1","Drill Bit",1,1,0,,,,,,18,0,,,"Drill Bit","Carton",,,0,,,,,,,,,,,,,35.9,33.2
1800995,"7950/2","Mini-Fluroo W/O Diffuser -600Mm CTN Qty 4","Accessories",1,1,66.2,,,,,,18,66.2,,,"Accessories","Carton",,,119.16,,,,,,,,,,,,,57.5,52.3
1800996,"7950/3","Mini-Fluroo W/O Diffuser -900Mm CTN Qty 4","Diffuser",1,1,74.65,,,,,,18,74.65,,,"Diffuser","Carton",,,134.37,,,,,,,,,,,,,64.9,59
1800997,"7950/4","Mini-Fluroo W/O Diffuser -1200Mm CTN Qty 4","Diffuser",1,1,78,,,,,,18,78,,,"Diffuser","Carton",,,140.4,,,,,,,,,,,,,67.8,61.7
1800998,"7950/5","Mini-Fluroo W/O Diffuser -1500Mm CTN Qty 4","Diffuser",1,1,82.5,,,,,,18,82.5,,,"Diffuser","Carton",,,148.5,,,,,,,,,,,,,71.7,65.2
1800999,"7955/2","Mini-Fluroo With Diffuser -600Mm CTN Qty 4","Diffuser",1,1,69.2,,,,,,18,69.2,,,"Diffuser","Carton",,,124.56,,,,,,,,,,,,,60.2,54.7
1801000,"7955/3","Mini-Fluroo With Diffuser -900Mm CTN Qty 4","Diffuser",1,1,75.7,,,,,,18,75.7,,,"Diffuser","Carton",,,136.26,,,,,,,,,,,,,65.8,59.9
1801001,"7955/4","Mini-Fluroo With Diffuser -1200Mm CTN Qty 4","Diffuser",1,1,89.4,,,,,,18,89.4,,,"Diffuser","Carton",,,160.92,,,,,,,,,,,,,77.7,70.7
1801002,"7955/5","Mini-Fluroo With Diffuser -1500Mm CTN Qty 4","Diffuser",1,1,97.6,,,,,,18,97.6,,,"Diffuser","Carton",,,175.68,,,,,,,,,,,,,84.9,77.2
1801003,"0443/2H","Wall Mount Holder a5 With Holes CTN Qty 100","Holder",1,1,5.7,,,,,,18,5.7,,,"Holder","Carton",,,10.26,,,,,,,,,,,,,4.7,4.15
1801004,"0443/DST","Wall Mount Holder a5 With Ds Tape CTN Qty 100","Holder",1,1,6.1,,,,,,18,6.1,,,"Holder","Carton",,,10.98,,,,,,,,,,,,,5,4.5
1801005,"0443/PL","Wall Mount Holder a5 Plain CTN Qty 100","Holder",1,1,5.4,,,,,,18,5.4,,,"Holder","Carton",,,9.72,,,,,,,,,,,,,4.45,3.95
1801006,"0444/2H","Wall Mount Holder a4 With Holes CTN Qty 50","Holder",1,1,8.2,,,,,,18,8.2,,,"Holder","Carton",,,14.76,,,,,,,,,,,,,6.7,5.95
1801007,"0444/DST","Wall Mount Holder a4 With Ds Tape CTN Qty 50","Holder",1,1,8.7,,,,,,18,8.7,,,"Holder","Carton",,,15.66,,,,,,,,,,,,,7.2,6.4
1801008,"0444/PL","Wall Mount Holder a4 Plain CTN Qty 50","Holder",1,1,7.55,,,,,,18,7.55,,,"Holder","Carton",,,13.59,,,,,,,,,,,,,6.2,5.5
1801009,"0445/2H","Wall Mount Holder a3 With Holes CTN Qty 25","Holder",1,1,18.7,,,,,,18,18.7,,,"Holder","Carton",,,33.66,,,,,,,,,,,,,15.9,14.25
1801010,"0445/DST","Wall Mount Holder a3 With Ds Tape CTN Qty 25","Holder",1,1,19.6,,,,,,18,19.6,,,"Holder","Carton",,,35.28,,,,,,,,,,,,,16.6,14.8
1801011,"0445/PL","Wall Mount Holder a3 Plain CTN Qty 25","Holder",1,1,18.2,,,,,,18,18.2,,,"Holder","Carton",,,32.76,,,,,,,,,,,,,15.5,13.8
1801012,"0446/2H","Wall Mount Holder a2 With Holes CTN Qty 10","Holder",1,1,33.8,,,,,,18,33.8,,,"Holder","Carton",,,60.84,,,,,,,,,,,,,28.7,25.5
1801013,"0446/DST","Wall Mount Holder a2 With Ds Tape CTN Qty 10","Holder",1,1,35.5,,,,,,18,35.5,,,"Holder","Carton",,,63.9,,,,,,,,,,,,,30.15,26.8
1801014,"0446/PL","Wall Mount Holder a2 Plain CTN Qty 10","Holder",1,1,32.8,,,,,,18,32.8,,,"Holder","Carton",,,59.04,,,,,,,,,,,,,27.8,24.75
1801015,"0447/2H","Wall Mount Holder a1 With Holes CTN Qty 5","Holder",1,1,61.5,,,,,,18,61.5,,,"Holder","Carton",,,110.7,,,,,,,,,,,,,54.7,49.9
1801016,"0447/DST","Wall Mount Holder a1 With Ds Tape CTN Qty 5","Holder",1,1,64.5,,,,,,18,64.5,,,"Holder","Carton",,,116.1,,,,,,,,,,,,,57.2,52
1801017,"0447/PL","Wall Mount Holder a1 Plain CTN Qty 5","Holder",1,1,59.9,,,,,,18,59.9,,,"Holder","Carton",,,107.82,,,,,,,,,,,,,53.4,48.6
1801018,"0448/PL","Wall Mount Holder a0 Plain CTN Qty 3","Holder",1,1,104.3,,,,,,18,104.3,,,"Holder","Carton",,,187.74,,,,,,,,,,,,,92.7,84.3
1801019,"0507A","Ticket Channel 150l CTN Qty 100","Holder",1,1,1.47,,,,,,18,1.47,,,"Holder","Carton",,,2.65,,,,,,,,,,,,,1.15,0.85
1801020,"0507A","Ticket Channel 150l CTN Qty 100","Holder",1,1,1.47,,,,,,18,1.47,,,"Holder","Carton",,,2.65,,,,,,,,,,,,,1.15,0.85
1801021,"0510A","Sh t/Hold 25 CTN Qty 200","Holder",1,1,1.1,,,,,,18,1.1,,,"Holder","Carton",,,1.98,,,,,,,,,,,,,0.9,0.8
1801022,"0510A","Sh t/Hold 25 CTN Qty 200","Holder",1,1,1.1,,,,,,18,1.1,,,"Holder","Carton",,,1.98,,,,,,,,,,,,,0.9,0.8
1801023,"0512A","Shelf Front Ticket Clip CTN Qty 200","Clip",1,1,0.85,,,,,,18,0.85,,,"Clip","Carton",,,1.53,,,,,,,,,,,,,0.7,0.6
1801024,"0512A","Shelf Front Ticket Clip CTN Qty 200","Clip",1,1,0.85,,,,,,18,0.85,,,"Clip","Carton",,,1.53,,,,,,,,,,,,,0.7,0.6
